"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA"
"TQRMNOPYYHKKKTCDEJODJ00655410";3;2023;48;1;38;150000;150000;1;236;3;1;2;0;2;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;0;1;1;"";3;2;"";2;2;2;1;"";1;2;2;2;2;2;2;1;0;97;0;0;0;240
"TQRMNOQPPHKKKTCDEJODJ00655475";3;2023;48;1;38;229000;114500;1;96;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";5;1;"";4;2;1;1;"";1;2;2;3;2;2;2;1;0;2;0;0;0;95
"TQRMNOQPPHKKKTCDEJODJ00655475";3;2023;48;2;38;200000;50000;1;306;3;2;2;0;1;2;2;2;0;2;0;6;"";2;"";2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;1;"";5;1;"";4;2;1;1;"";1;2;2;3;2;2;2;2;0;3;0;0;0;298
"TQRMNORUPHKKKTCDEJODJ00655377";3;2023;48;1;38;425900;85180;1;225;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;5;1;4;1;"";3;2;"";4;2;1;1;"";1;2;2;3;2;2;2;2;0;5;0;0;0;237
"TQRMNORURHKKKTCDEJODJ00655378";3;2023;48;2;38;719000;102714,29;1;141;7;6;2;0;2;1;1;2;0;1;1;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;0;7;1;"";3;2;"";4;2;2;1;"";1;2;2;3;2;2;2;3;7;6;0;0;0;132
"TQRMNOPYWHKKKTCDEJODJ00655374";3;2023;48;1;38;195000;195000;1;190;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;1;"";2;1;"";4;2;1;1;"";1;2;1;2;2;2;2;1;0;97;0;0;0;188
"TQRMNOQWVHKKLOCDEJHBB00656122";3;2023;41;1;10;180000;90000;1;32;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";2;1;1;1;"";1;1;1;2;1;2;2;1;0;2;0;0;0;28
"TQRMNOQWTHKKLMCDEKIFF00653612";3;2023;52;2;54;188000;62666,67;1;534;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;431
"TQRMNORXPHKLLMCDEJKCD00658530";3;2023;44;1;22;40000;40000;1;106;3;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;2;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;115
"TQRMNORWQHKLMOCDEKKGD00657779";3;2023;54;1;62;290000;96666,67;1;543;2;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;2;0;0;0;516
"TQRMNORYWHKMLLCDELHIH00659022";3;2023;61;1;86;210000;105000;1;405;4;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;0;2;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;97;0;98;0;0;0;387
"TQRMNORSQHKMLLCDELHIH00659057";3;2023;61;1;86;191000;38200;1;138;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;3;2;1;"";2;2;"";4;2;2;2;"";1;2;2;2;2;2;2;1;0;2;0;0;0;135
"TQRMNOQTQHKLLRCDELGID00655922";3;2023;60;1;82;149000;149000;1;3702;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";4;2;1;1;"";1;1;1;1;2;2;2;97;0;98;0;0;0;3112
"TQRMNOQQRHKMKUCDEKIFF00653845";3;2023;52;1;54;0;0;1;0;4;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;3;0;0;0;1071
"TQRMNORWSHKLMOCDEKKGD00657465";3;2023;54;1;62;480000;480000;1;296;3;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;276
"TQRMNOPWXHKKKRCDEJMDB00658189";3;2023;46;1;30;165000;165000;1;337;4;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;285
"TQRMNOSUPHKMKUCDEKIFF00653639";3;2023;52;1;54;0;0;1;0;3;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;1;3;0;0;1028
"TQRMNOSTQHKLMOCDEKKGD00657783";3;2023;54;1;62;845000;211250;1;307;3;3;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;3;4;0;0;286
"TQRMNOQSXHKKLNCDEJLCH00656185";3;2023;45;1;26;230000;115000;1;137;3;1;1;1;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;132
"TQRMNOPWYHKKKRCDEJMDB00658421";3;2023;46;1;30;240000;60000;1;1192;4;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;2;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;3;0;0;964
"TQRMNOQQSHKMKUCDEKIFF00653719";3;2023;52;1;54;193000;96500;1;1764;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;1064
"TQRMNOQQTHKMKUCDEKIFF00653720";3;2023;52;1;54;266000;133000;1;1343;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;839
"TQRMNOPQPHKKLNCDEJLCH00656184";3;2023;45;1;26;540000;270000;1;258;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;247
"TQRMNOSURHKMKUCDEKIFF00653640";3;2023;52;2;54;350000;175000;1;1360;2;1;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;1;0;0;0;839
"TQRMNORPYHKKKRCDEJMDB00658349";3;2023;46;1;30;646000;646000;1;366;2;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;285
"TQRMNOPRRHKMLLCDELHIH00659016";3;2023;61;1;86;300000;150000;1;139;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;137
"TQRMNOPTTHKOKQCDEKMHB00658066";3;2023;56;1;70;632000;126400;1;79;5;2;2;0;1;2;2;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;81
"TQRMNOQYQHKOKQCDEKMHB00658067";3;2023;56;1;70;262000;43666,67;1;61;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;6;3;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;59
"TQRMNOPTRHKKLNCDEKKGD00657797";3;2023;54;1;62;0;0;1;0;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;66
"TQRMNOQTVHKKLNCDEKKGD00657676";3;2023;54;1;62;600000;600000;1;71;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;67
"TQRMNOPYRHKKKUCDEJMDB00658399";3;2023;46;1;30;253882;63470,5;1;755;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;1;3;1;"";2;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;595
"TQRMNOPYVHKMKPCDEJHBB00655941";3;2023;41;1;10;150000;150000;1;74;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;96;0;98;0;0;0;65
"TQRMNOPRPHKMMNCDEKKGD00657831";3;2023;54;1;62;169000;84500;1;151;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;97;0;0;0;141
"TQRMNOQVYHKMMNCDEKKGD00657488";3;2023;54;1;62;250000;83333,33;1;189;2;1;2;0;2;2;2;0;0;0;0;2;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2;"";2;1;"";4;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;182
"TQRMNOQQPHKNLNCDEJIBF00654165";3;2023;42;1;14;130000;130000;1;212;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;97;0;0;0;206
"TQRMNOQPRHKKLLCDEKKGD00657714";3;2023;54;1;62;365000;121666,67;1;422;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;398
"TQRMNORRRHKLLRCDEKIFF00653749";3;2023;52;1;54;90000;30000;1;614;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;570
"TQRMNOTTUHKLLMCDEKJFJ00655496";3;2023;53;1;58;750000;250000;1;241;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;3;0;0;134
"TQRMNORPTHKKLLCDEKKGD00657966";3;2023;54;1;62;350000;175000;1;153;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;143
"TQRMNOPRQHKLLMCDEKJFJ00655675";3;2023;53;2;58;780000;780000;1;130;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;87
"TQRMNOPUSHKLLRCDEKIFF00653808";3;2023;52;1;54;0;0;1;0;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;2;0;0;0;534
"TQRMNORTQHKLLOCDELGID00655773";3;2023;60;1;82;0;0;1;0;4;2;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";1;1;1;2;"";1;1;1;1;2;2;2;96;0;1;2;0;0;440
"TQRMNOQYPHKKLLCDEKKGD00657715";3;2023;54;1;62;360000;120000;1;218;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;205
"TQRMNORVYHKLLMCDEKJFJ00655677";3;2023;53;2;58;750000;375000;1;252;2;2;2;0;1;1;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;205
"TQRMNOQYQHKKLLCDEKKGD00657964";3;2023;54;1;62;220000;220000;1;156;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;146
"TQRMNOPQYHKLLMCDEKJFJ00655494";3;2023;53;1;58;300000;300000;1;294;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;190
"TQRMNOQRQHKMKUCDEJLCH00656254";3;2023;45;1;26;580000;290000;1;151;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;97;0;0;0;154
"TQRMNOQQYHKMKUCDEJLCH00656318";3;2023;45;1;26;374000;53428,57;1;287;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;7;2;5;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;5;98;0;0;0;286
"TQRMNOSPUHKMKPCDEJHBB00655944";3;2023;41;1;10;1125000;187500;1;107;6;5;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;6;0;6;1;"";6;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;66
"TQRMNOQSXHKKKSCDEKNHF00656925";3;2023;57;1;74;70000;70000;1;78;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;2;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;73
"TQRMNOQTTHKMLLCDEJMDB00658404";3;2023;46;1;30;101600;101600;1;640;3;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;686
"TQRMNORUXHKLLOCDEKHFB00657410";3;2023;51;1;50;595000;119000;1;626;4;4;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;3;98;0;0;0;333
"TQRMNOQTXHKLLSCDEKLGH00654835";3;2023;55;1;66;427900;53487,5;1;227;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;1;"";3;2;"";3;1;1;1;"";1;1;1;1;2;2;2;3;5;98;0;0;0;225
"TQRMNORVYHKNKSCDEJODJ00655468";3;2023;48;1;38;369200;52742,86;1;179;4;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;7;1;6;1;"";4;2;"";4;1;1;1;"";1;1;1;1;2;2;2;3;4;98;0;0;0;172
"TQRMNORVXHKNKSCDEJODJ00655332";3;2023;48;1;38;49900;16633,33;1;224;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;1;2;1;0;98;0;0;0;234
"TQRMNORTPHKLLOCDELGID00655772";3;2023;60;1;82;991000;330333,33;1;1821;5;3;1;1;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;96;0;2;0;0;0;552
"TQRMNOQRWHKKLPCDEJPED00654471";3;2023;49;1;42;138000;138000;1;105;3;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;96
"TQRMNORWWHKKLPCDEJPED00654473";3;2023;49;1;42;138000;138000;1;115;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;96
"TQRMNORVPHKLLSCDEKLGH00655029";3;2023;55;1;66;496000;70857,14;1;297;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;7;1;6;1;"";4;3;"";1;1;1;1;"";1;1;1;1;2;2;2;2;4;5;6;0;0;295
"TQRMNOPPTHKNKOCDEJKCD00658540";3;2023;44;1;22;129000;25800;1;416;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;1;"";2;2;"";4;1;1;1;"";1;1;1;3;2;1;2;2;0;98;0;0;0;437
"TQRMNOSQVHKNLQCDEKKGD00657732";3;2023;54;1;62;0;0;1;0;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;382
"TQRMNOSQWHKNLQCDEKKGD00657949";3;2023;54;1;62;240000;60000;1;491;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;454
"TQRMNOTTYHKKLMCDEJKCD00658562";3;2023;44;1;22;100000;100000;1;393;1;1;2;0;2;1;2;2;0;2;0;3;"";4;"ELECTRICA";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;467
"TQRMNOQXRHKMKRCDELHIH00659005";3;2023;61;1;86;141000;47000;1;144;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;2;3;0;0;140
"TQRMNOQPPHKLLNCDELGID00655750";3;2023;60;1;82;0;0;1;0;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;97;0;0;0;237
"TQRMNOQXSHKMKRCDELHIH00659006";3;2023;61;1;86;210000;35000;1;152;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;150
"TQRMNOQXUHKMKRCDELHIH00659007";3;2023;61;1;86;115000;57500;1;189;3;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;183
"TQRMNOQWYHKOKTCDEKIFF00653646";3;2023;52;1;54;189500;47375;1;651;2;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;1;"";2;2;"";4;1;1;1;"";1;1;2;3;2;2;1;2;0;98;0;0;0;480
"TQRMNORYQHKMKRCDELHIH00659009";3;2023;61;1;86;240000;80000;1;216;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;208
"TQRMNOPXTHKMKRCDELHIH00658919";3;2023;61;1;86;110000;36666,67;1;184;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;3;0;0;0;177
"TQRMNOTWQHKOKTCDEKIFF00653647";3;2023;52;1;54;130000;65000;1;593;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";1;2;"";4;1;1;1;"";1;2;2;3;2;2;2;2;0;1;0;0;0;370
"TQRMNOPQSHKMLPCDEKNHF00656959";3;2023;57;1;74;550000;137500;1;41;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";5;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;1;3;4;0;33
"TQRMNOPXXHKMKRCDELHIH00658868";3;2023;61;1;86;175000;87500;1;143;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;138
"TQRMNOUWSHKOKTCDEKIFF00653649";3;2023;52;1;54;110000;55000;1;438;3;1;2;0;1;1;2;2;0;2;0;8;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;2;1;3;2;2;2;2;0;1;0;0;0;266
"TQRMNOQXUHKKLMCDEJODJ00655263";3;2023;48;1;38;382000;95500;1;93;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;0;2;0;0;0;94
"TQRMNOPQTHKMLPCDEKNHF00656845";3;2023;57;1;74;500000;166666,67;1;33;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;32
